51.689657,5.310541
51.689292,5.311298
51.689286,5.310597
51.688828,5.311098
51.687987,5.311182
51.688336,5.311172
51.688175,5.312136
51.687839,5.312201
51.687451,5.313023
51.688295,5.312896
51.689143,5.313102
51.689421,5.315544
51.688231,5.314651
51.688375,5.313853
51.687261,5.315435
51.685142,5.311375
51.687264,5.312913
51.687221,5.311944
51.686559,5.311718
51.686961,5.311616
51.687203,5.31035
51.686533,5.310436
51.685682,5.310011
51.685166,5.310381
51.684896,5.309894
